Year,Month,Rainfall_mm,Temperature_C,Fertilizer,N,P,K,is_low_rainfall,is_high_rainfall,is_low_temp,is_high_temp,rain_temp_interaction,total_npk,npk_balance,good_tea_zone,good_rubber_zone,good_sugarcane_zone,good_cinnamon_zone,good_rice_zone,rainfall_to_temperature_ratio,total_nutrients,avg_nutrient,nutrient_balance,Crop_Rice,Crop_Rubber,Crop_Sugarcane,Crop_Tea,District_Badulla,District_Batticaloa,District_Galle,District_Jaffna,District_Kalutara,District_Kandy,District_Kegalle,District_Kurunegala,District_Matara,District_Nuwara Eliya,District_Polonnaruwa,District_Ratnapura,District_Trincomalee,Yield_t_per_ha
0.3,0.6363636363636364,0.13640720858895705,0.6820734341252699,0.6366732898098212,0.5957683741648107,0.3664285714285714,0.5115384615384614,1.0,0.0,0.0,1.0,0.16983072187421147,0.6093626443144076,0.5758374106134739,0.0,0.0,0.0,0.0,0.0,0.0947091859432463,0.6093626443144076,0.6093626443144075,0.5741545437370112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.81
0.2,0.9090909090909091,0.26806940184049083,0.430669546436285,0.5438546693159241,0.2512249443207127,0.6900000000000001,0.5015384615384615,1.0,0.0,0.0,0.0,0.2485654426318278,0.43428752174600643,0.2871659766654123,0.0,0.0,0.0,0.0,0.0,0.2476009948628784,0.43428752174600643,0.43428752174600627,0.2843378046476479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53
1.0,0.5454545454545454,0.3998034892638037,0.6125269978401727,0.6298609139937555,0.513140311804009,0.6435714285714287,0.7146153846153845,1.0,0.0,0.0,0.0,0.4581969988541096,0.653803574252728,0.45634173880316153,0.0,0.0,0.0,0.0,0.0,0.3021960114266474,0.653803574252728,0.653803574252728,0.4541847723408275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
0.1,0.5454545454545454,0.5761838573619633,0.5006479481641468,0.2869713312517739,0.2060133630289532,0.3499999999999999,0.38230769230769224,1.0,0.0,0.0,0.0,0.5935484088162258,0.30238810691127627,0.2781332329695146,0.0,0.0,0.0,0.0,0.0,0.4836854707462037,0.30238810691127627,0.30238810691127627,0.27526922350273947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
0.0,0.45454545454545453,0.21942101226993868,0.6820734341252699,0.492478001703094,0.4142538975501113,0.0942857142857143,0.3923076923076924,1.0,0.0,0.0,1.0,0.2703674250083938,0.3956982445041911,0.4663153933007152,0.0,0.0,0.0,0.0,0.0,0.1540879803599921,0.3956982445041911,0.39569824450419105,0.4789344417154733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.62
0.5,0.7272727272727273,0.2928968558282209,0.5136069114470843,0.24269088844734615,0.4138084632516703,0.0,0.28461538461538455,1.0,0.0,0.0,0.0,0.30147374210214656,0.352364383994939,0.4907790741437712,0.0,0.0,0.0,0.0,0.0,0.24575744772464012,0.352364383994939,0.3523643839949391,0.5019837521254488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45
0.3,0.45454545454545453,0.4759394171779141,0.5330453563714902,0.4615384615384615,0.31982182628062356,0.32285714285714284,0.30153846153846164,1.0,0.0,0.0,0.0,0.5051213601455715,0.36058832832516197,0.39405344373353407,0.0,0.0,0.0,0.0,0.0,0.3880319346710563,0.36058832832516197,0.360588328325162,0.39164934819573016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38
0.1,0.9090909090909091,0.41830425613496935,0.3775377969762418,0.5447062162929324,0.43363028953229393,0.45928571428571424,0.0,1.0,0.0,0.0,0.0,0.37200813875158073,0.4096156887553376,0.5639819345126083,0.0,0.0,0.0,0.0,0.0,0.40283030704851486,0.4096156887553376,0.4096156887553375,0.5622520309843189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.36
0.2,1.0,0.4603383819018405,0.5468682505399568,0.5940959409594097,0.3772828507795099,0.8878571428571428,0.5900000000000001,1.0,0.0,0.0,0.0,0.49517903801843827,0.5857978807528071,0.3720361309747836,0.0,0.0,0.0,0.0,0.0,0.3704103208991412,0.5857978807528071,0.5857978807528071,0.36954468165501597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61
0.7,0.7272727272727273,0.3946750383435583,0.48336933045356373,0.6803860346295773,0.3726057906458796,0.16714285714285712,0.20615384615384613,1.0,0.0,0.0,0.0,0.3960270978386524,0.3439822868891348,0.4619872036130975,0.0,0.0,0.0,0.0,0.0,0.33951306954857197,0.3439822868891348,0.3439822868891348,0.45985263555639516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55
0.3,0.0,0.3687691717791411,0.1572354211663067,0.43372126028952585,0.3371937639198218,0.5871428571428571,0.1938461538461538,1.0,0.0,0.0,0.0,0.23485266123665624,0.409299383204175,0.43507715468573593,0.0,0.0,0.0,0.0,0.0,0.4713133369767673,0.409299383204175,0.40929938320417497,0.43283582089552247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.16
0.0,0.8181818181818182,0.571247124233129,0.3473002159827213,0.3227363042861197,0.12405345211581291,0.39571428571428563,0.07,1.0,0.0,0.0,0.0,0.49702972101962317,0.19009963624861603,0.28528415506210014,0.0,0.0,0.0,0.0,0.0,0.56287788637044,0.19009963624861603,0.19009963624861598,0.2824485169091252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.43
1.0,0.7272727272727273,0.3725795628834356,0.20215982721382286,0.8109565711041726,0.6329621380846324,0.8935714285714287,0.8184615384615385,1.0,0.0,0.0,0.0,0.2563329398168024,0.8155938636723071,0.5321791494166354,0.0,0.0,0.0,0.0,0.0,0.4474707952925596,0.8155938636723071,0.815593863672307,0.5303230682032873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23
0.9,0.9090909090909091,0.28287960122699396,0.27775377969762416,0.2716434856656259,0.053452115812917554,0.39285714285714285,0.05692307692307694,1.0,0.0,0.0,0.0,0.21198016460626576,0.13664399810216665,0.22882950696273996,0.0,0.0,0.0,0.0,0.0,0.3139837164819869,0.13664399810216665,0.1366439981021666,0.22576988475344786,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06
0.1,0.9090909090909091,0.3743289877300614,0.44319654427645794,0.6727221118365029,0.8095768374164808,0.8292857142857143,0.7115384615384616,1.0,0.0,0.0,0.0,0.3582832416534717,0.9047920291001101,0.7075649228453141,0.0,0.0,0.0,0.0,0.0,0.3365798607128605,0.9047920291001101,0.90479202910011,0.7064046854335914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57
0.2,0.09090909090909091,0.2679016487730062,0.2708423326133909,0.4975872835651432,0.38017817371937634,0.4028571428571429,0.8830769230769231,1.0,0.0,0.0,0.0,0.1971083924423971,0.5407243397121619,0.35622882950696294,0.0,0.0,0.0,0.0,0.0,0.3013376756086988,0.5407243397121619,0.5407243397121618,0.4073304364254675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73
0.7,0.6363636363636364,0.48463861196319025,0.5542116630669546,0.7036616520011354,0.3587973273942093,0.3014285714285713,0.17615384615384608,1.0,0.0,0.0,0.0,0.525430851088371,0.3577415783647003,0.4576590139254801,0.0,0.0,0.0,0.0,0.0,0.38698781605711696,0.3577415783647003,0.3577415783647001,0.4555072737577933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.99
0.7,0.09090909090909091,0.24235525306748468,0.6958963282937364,0.7822878228782287,0.5717149220489978,0.9035714285714285,0.6969230769230769,1.0,0.0,0.0,1.0,0.3022589090458426,0.7493278507037796,0.5101618366578848,0.0,0.0,0.0,0.0,0.0,0.16808635635212954,0.7493278507037796,0.7493278507037794,0.5082184016625731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
0.6,1.0,0.2791411042944786,0.7002159827213823,0.47686630712460987,0.5060133630289532,0.07142857142857142,0.27076923076923076,1.0,0.0,0.0,1.0,0.3487005458480519,0.4308081606832198,0.5589010161836659,0.0,0.0,0.0,0.0,0.0,0.1933046798249288,0.4308081606832198,0.43080816068321975,0.557150954090308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
0.8,0.2727272727272727,0.25285180214723935,0.43239740820734346,0.3409026397956287,0.35434298440979944,0.3642857142857144,0.0,1.0,0.0,0.0,0.0,0.23413223640834757,0.332278981496125,0.4969890854347008,0.0,0.0,0.0,0.0,0.0,0.23372020768502255,0.332278981496125,0.332278981496125,0.4949933874929151,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
0.9,1.0,0.34068251533742333,0.16587473002159825,0.4689185353391997,0.4097995545657015,0.0,0.5146153846153847,1.0,0.0,0.0,0.0,0.21753283252343797,0.39680531393325946,0.48739179525780946,0.0,0.0,0.0,0.0,0.0,0.4329460928615042,0.39680531393325946,0.3968053139332595,0.5550727375779332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.06
0.3,0.2727272727272727,0.29546108128834364,0.4237580993520517,0.6372409877944932,0.7216035634743876,0.5521428571428572,0.5107692307692309,1.0,0.0,0.0,0.0,0.2731103470091112,0.7396805313933259,0.6823485133609335,0.0,0.0,0.0,0.0,0.0,0.2738869432256402,0.7396805313933259,0.7396805313933258,0.6810882297373891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
0.4,0.18181818181818182,0.10235333588957056,0.6946004319654426,0.6471757025262562,0.3712694877505568,0.2899999999999999,0.4446153846153847,1.0,0.0,0.0,1.0,0.13073019766187943,0.41926300806579153,0.4025216409484382,0.0,0.0,0.0,0.0,0.0,0.06909773766786932,0.41926300806579153,0.41926300806579136,0.4001511430190818,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.45
1.0,0.6363636363636364,0.2027894938650307,0.4267818574514038,0.3888731195004257,0.3089086859688195,0.29857142857142854,0.3807692307692307,1.0,0.0,0.0,0.0,0.18335439702678402,0.36375138383678624,0.3654497553631917,0.0,0.0,0.0,0.0,0.0,0.19100850639946526,0.36375138383678624,0.36375138383678607,0.36293217457018706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.63
0.5,0.45454545454545453,0.41403853527607365,0.5542116630669546,0.6659097360204372,0.30935412026726056,0.4371428571428572,0.6730769230769231,1.0,0.0,0.0,0.0,0.4481055279226255,0.4548473825715641,0.2943168987579978,0.0,0.0,0.0,0.0,0.0,0.331148000518676,0.4548473825715641,0.45484738257156393,0.29151709805403364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1.0,0.7272727272727273,0.4063218941717792,0.6596112311015118,0.7575929605449903,0.24899777282850777,0.4000000000000001,0.10230769230769218,1.0,0.0,0.0,1.0,0.486694960771567,0.28641467657757386,0.3829506962739935,0.0,0.0,0.0,0.0,0.0,0.29379819775367383,0.28641467657757386,0.2864146765775739,0.380502550538447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69
0.3,1.0,0.4521664110429448,0.4622030237580993,0.6514334374112971,0.30178173719376383,0.0264285714285715,0.15769230769230774,1.0,0.0,0.0,0.0,0.4449797609620573,0.2525699826031946,0.4140007527286414,0.0,0.0,0.0,0.0,0.0,0.3963881112271935,0.2525699826031946,0.25256998260319463,0.41167579822406936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.68
0.7,0.0,0.3034652990797546,0.5028077753779697,0.6196423502696567,0.5100222717149221,0.1635714285714285,0.04307692307692312,1.0,0.0,0.0,0.0,0.3088465974586207,0.4072433971216194,0.617990214527663,0.0,0.0,0.0,0.0,0.0,0.2573830182855089,0.4072433971216194,0.40724339712161944,0.6164745890799169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.5,0.45454545454545453,0.25167753067484666,0.647084233261339,0.7110417258018736,0.653229398663697,1.0,1.0,1.0,0.0,0.0,1.0,0.2987182073921018,0.8908745848489636,0.5048927361686112,0.0,0.0,0.0,0.0,0.0,0.18365897608128626,0.8908745848489636,0.8908745848489636,0.50292839599471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.75
0.0,0.0,0.21779141104294478,0.3434125269978401,0.3624751632131707,0.49398663697104683,0.2835714285714285,0.13769230769230761,1.0,0.0,0.0,0.0,0.175082972872416,0.4418788549739046,0.581294693263079,0.0,0.0,0.0,0.0,0.0,0.22672967416655893,0.4418788549739046,0.44187885497390456,0.5796334781787268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.77
0.8,0.45454545454545453,0.26723063650306755,0.7352051835853131,0.5239852398523986,0.7447661469933183,0.013571428571428663,0.0,1.0,0.0,0.0,1.0,0.3452877623860839,0.5318677842796139,0.8268724124952954,0.0,0.0,0.0,0.0,0.0,0.17861819703084106,0.5318677842796139,0.5318677842796139,0.8261855280559228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65
0.6,0.6363636363636364,0.42635640337423314,0.6544276457883368,0.4439398240136246,0.19933184855233857,0.5421428571428571,0.0,1.0,0.0,0.0,1.0,0.5081432058832653,0.26158469081132374,0.3660143018441853,0.0,0.0,0.0,0.0,0.0,0.3098503232501409,0.26158469081132374,0.26158469081132374,0.3634989608917438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
0.9,0.45454545454545453,0.42760256901840493,0.5529157667386609,0.41186488787964803,0.17282850779510014,0.0,0.09076923076923074,1.0,0.0,0.0,0.0,0.46235829269415246,0.14138858136960297,0.3214151298456907,0.0,0.0,0.0,0.0,0.0,0.34231239629131094,0.14138858136960297,0.141388581369603,0.3187228414887587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
0.2,0.18181818181818182,0.1761886503067485,0.6380129589632828,0.4027817201248937,0.22850779510022265,0.48357142857142854,0.25538461538461543,1.0,0.0,0.0,0.0,0.2075299506365752,0.32184089830776513,0.3281896876176139,0.0,0.0,0.0,0.0,0.0,0.12956465969878708,0.32184089830776513,0.3218408983077651,0.32552427734743994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
0.8,0.36363636363636365,0.2865941334355829,0.5606911447084233,0.41498722679534483,0.33496659242761684,0.07500000000000005,0.0,1.0,0.0,0.0,0.0,0.31071010885115125,0.2544678159101692,0.48061723748588636,0.0,0.0,0.0,0.0,0.0,0.22877579400854653,0.2544678159101692,0.2544678159101691,0.4785565841677686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.48
0.5,0.7272727272727273,0.24077358128834356,0.6842332613390928,0.635821742832813,0.40556792873051223,0.0,0.35461538461538455,1.0,0.0,0.0,1.0,0.29686724306654516,0.36090463387632454,0.4838163342115168,0.0,0.0,0.0,0.0,0.0,0.16898380001217164,0.36090463387632454,0.3609046338763245,0.5121859059134706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.41
0.3,0.36363636363636365,0.4871069785276074,0.7645788336933045,0.717570252625603,0.3922048997772828,0.2914285714285713,0.5884615384615384,1.0,0.0,0.0,1.0,0.6374186470870906,0.4640202435552743,0.39574708317651497,0.0,0.0,0.0,0.0,0.0,0.32171754083983073,0.4640202435552743,0.46402024355527427,0.4041186472699792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.79
0.0,1.0,0.26938746165644173,0.6380129589632828,0.4212319046267385,0.09599109131403122,0.6735714285714286,0.6000000000000001,1.0,0.0,0.0,0.0,0.3166817156450522,0.34066107860192946,0.1319156943921717,0.0,0.0,0.0,0.0,0.0,0.1985005465797263,0.34066107860192946,0.3406610786019293,0.12847156621953526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.29
0.4,0.0,0.18253930214723924,0.30755939524838016,0.6826568265682659,0.5703786191536747,0.09928571428571432,0.09076923076923074,1.0,0.0,0.0,0.0,0.1344707615266941,0.44567452158785387,0.6573202860368839,0.0,0.0,0.0,0.0,0.0,0.20255640534352373,0.44567452158785387,0.4456745215878539,0.6559607028150387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51
1.0,0.36363636363636365,0.4086225076687117,0.6319654427645788,0.7621345444223674,0.8086859688195991,0.7714285714285715,0.6523076923076924,1.0,0.0,0.0,0.0,0.4770381078617897,0.8791712794559543,0.7213022205494919,0.0,0.0,0.0,0.0,0.0,0.3032084590678736,0.8791712794559543,0.8791712794559542,0.7201964859248065,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
0.7,0.7272727272727273,0.3841784892638037,0.4138228941684664,0.5608856088560885,0.43073496659242766,0.22571428571428573,0.3800000000000001,1.0,0.0,0.0,0.0,0.3555598529416233,0.4339712161948441,0.4685735792246897,0.0,0.0,0.0,0.0,0.0,0.35642138274498564,0.4339712161948441,0.43397121619484413,0.46646514264122435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
1.0,0.8181818181818182,0.4268356978527608,0.11015118790496763,0.7073516889015043,0.4342984409799554,0.8292857142857143,0.5061538461538461,1.0,0.0,1.0,0.0,0.2556800891025554,0.5960778111655858,0.44072261949567193,0.0,0.0,0.0,0.0,0.0,0.5768850488948319,0.5960778111655858,0.5960778111655857,0.43850368411109014,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62
1.0,0.9090909090909091,0.11809815950920245,0.570194384449244,0.5867158671586715,0.34432071269487746,0.4842857142857144,0.16076923076923075,1.0,0.0,0.0,0.0,0.12693468176980938,0.38478570298908754,0.449190816710576,0.0,0.0,0.0,0.0,0.0,0.0949695946067671,0.38478570298908754,0.3847857029890876,0.4470054789344418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.05
0.7,0.6363636363636364,0.3712854677914111,0.5844492440604752,0.41754186772636964,0.5231625835189307,0.23499999999999993,0.08153846153846143,1.0,0.0,0.0,0.0,0.41381559420002173,0.4402973272180926,0.6196838539706436,0.0,0.0,0.0,0.0,0.0,0.2885015701269615,0.4402973272180926,0.44029732721809256,0.6181749480445871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.39
0.1,0.18181818181818182,0.255919286809816,0.6056155507559394,0.5869997161510077,0.5407572383073497,0.5107142857142856,0.15307692307692294,1.0,0.0,0.0,0.0,0.29086278696351875,0.5285465759924085,0.617049303726007,0.0,0.0,0.0,0.0,0.0,0.1950459385974218,0.5285465759924085,0.5285465759924085,0.6155299452106557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.4,0.09090909090909091,0.36210697852760737,0.42203023758099345,0.7797331819472043,0.5516703786191535,0.4292857142857144,0.6930769230769231,1.0,0.0,0.0,0.0,0.33752707325090237,0.6292898940376402,0.49416635302973266,0.0,0.0,0.0,0.0,0.0,0.3336125408052484,0.6292898940376402,0.6292898940376402,0.4921594558851311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68
0.8,0.8181818181818182,0.2596098542944786,0.4751619870410367,0.5711041725801873,0.43853006681514467,0.885,0.45923076923076916,1.0,0.0,0.0,0.0,0.2541911986207454,0.6017713110865094,0.4557771923221679,0.0,0.0,0.0,0.0,0.0,0.22814813171627016,0.6017713110865094,0.6017713110865092,0.4536179860192707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.61
0.5,0.9090909090909091,0.31070264570552153,0.24017278617710575,0.5878512631280159,0.37795100222717143,0.6092857142857143,0.42461538461538456,1.0,0.0,0.0,0.0,0.22196808003655866,0.4905899098529177,0.41305984192698547,0.0,0.0,0.0,0.0,0.0,0.3596088894467164,0.4905899098529177,0.49058990985291756,0.4107311543548083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.02
0.6,0.6363636363636364,0.6731690950920245,0.4488120950323974,0.5109281862049389,0.32316258351893085,0.755,0.4261538461538461,0.0,0.0,0.0,0.0,0.659401239710233,0.4842637988296694,0.3663906661648476,0.0,0.0,0.0,0.0,0.0,0.5934727788395758,0.4842637988296694,0.48426379882966947,0.3638768184394483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.37
0.3,0.8181818181818182,0.3519219708588957,0.24665226781857452,0.7138802157252342,0.26191536748329614,0.977857142857143,0.39076923076923065,1.0,0.0,0.0,0.0,0.2579604857039019,0.4828404238494384,0.3232969514490027,0.0,0.0,0.0,0.0,0.0,0.40028368532716213,0.4828404238494384,0.4828404238494385,0.3206121292272813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.99
0.9,0.5454545454545454,0.5358751917177914,0.2915766738660907,0.5114958841896112,0.42605790645879715,0.1592857142857143,0.5584615384615386,1.0,0.0,0.0,0.0,0.4335085065175543,0.4526332437134271,0.45916447120812937,0.0,0.0,0.0,0.0,0.0,0.5640840864338557,0.4526332437134271,0.45263324371342695,0.4953712450406195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.31
0.7,0.45454545454545453,0.4635496549079755,0.5192224622030237,0.5097927902355948,0.2648106904231626,0.30571428571428577,0.1207692307692308,1.0,0.0,0.0,0.0,0.48490300892169613,0.2805630238810692,0.39179525780955987,0.0,0.0,0.0,0.0,0.0,0.3832699143608551,0.2805630238810692,0.2805630238810692,0.3893822029095031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
0.5,0.7272727272727273,0.30281825153374237,0.4941684665226782,0.5949474879364179,0.45946547884187067,0.3771428571428572,0.35076923076923067,1.0,0.0,0.0,0.0,0.305122237877611,0.48189150719595114,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.2592657293373439,0.48189150719595114,0.4818915071959511,0.4980162478745512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
0.3,0.9090909090909091,0.1451543328220859,0.5110151187904967,0.4623900085154698,0.4955456570155901,0.2828571428571429,0.15769230769230774,1.0,0.0,0.0,0.0,0.14454827876934617,0.4469397437925035,0.577719232216786,0.0,0.0,0.0,0.0,0.0,0.12526374334525278,0.4469397437925035,0.44693974379250345,0.5760438314755337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.35
0.4,0.8181818181818182,0.25335506134969327,0.5308855291576673,0.41243258586432,0.5113585746102448,0.2249999999999999,0.10769230769230759,1.0,0.0,0.0,0.0,0.26493711443791557,0.43507828562391243,0.6033120060218291,0.0,0.0,0.0,0.0,0.0,0.209344266473844,0.43507828562391243,0.43507828562391226,0.6017381447194406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29
0.4,0.45454545454545453,0.2569018404907976,0.6842332613390928,0.3735452739142777,0.13875278396436516,0.16714285714285712,0.39769230769230784,1.0,0.0,0.0,1.0,0.3164314776165015,0.2173019136485844,0.2175385773428679,0.0,0.0,0.0,0.0,0.0,0.1805015465305449,0.2173019136485844,0.21730191364858437,0.21443415832231238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56
0.8,0.09090909090909091,0.3778757668711657,0.09416846652267817,0.5228498438830541,0.4788418708240534,0.0,0.0,1.0,0.0,1.0,0.0,0.21502949573506633,0.3400284674996045,0.602182913059842,0.0,0.0,0.0,0.0,0.0,0.5280661967905758,0.3400284674996045,0.34002846749960436,0.6006045720763272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1
0.5,0.6363636363636364,0.31841928680981596,0.7110151187904967,0.5327845586148171,0.554120267260579,0.6928571428571428,0.5407692307692309,1.0,0.0,0.0,1.0,0.4008751326022426,0.6580736991934206,0.5334964245389536,0.0,0.0,0.0,0.0,0.0,0.21876517809044163,0.6580736991934206,0.6580736991934205,0.531645569620253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.53
